time,step,valid,ref_x,ref_y,act_x,act_y,err_x,err_y,err_dist,u_x,u_y
0.2043,0,1,0.0,-8.0,0.003,-0.004,-0.003,-7.996,7.996,28,-45
0.3993,1,1,0.03,-7.908,0.051,-0.041,-0.021,-7.867,7.867,20,-45
0.6008,2,1,0.06,-7.815,0.221,-0.209,-0.161,-7.607,7.608,8,-45
0.807,3,1,0.09,-7.723,0.35,-0.427,-0.26,-7.295,7.3,6,-45
1.0139,4,1,0.12,-7.63,0.441,-0.678,-0.321,-6.952,6.96,9,-45
1.2065,5,1,0.15,-7.538,0.52,-0.902,-0.37,-6.636,6.646,7,-45
1.4112,6,1,0.18,-7.445,0.608,-1.144,-0.428,-6.301,6.316,2,-45
1.6175,7,1,0.21,-7.353,0.679,-1.385,-0.468,-5.968,5.987,1,-45
1.8177,8,1,0.24,-7.26,0.703,-1.611,-0.463,-5.649,5.668,4,-45
2.0253,9,1,0.27,-7.168,0.753,-1.846,-0.483,-5.322,5.343,0,-45
2.2333,10,1,0.3,-7.076,0.779,-2.061,-0.479,-5.014,5.037,0,-45
2.4388,11,1,0.33,-6.983,0.795,-2.267,-0.465,-4.717,4.739,1,-45
2.6287,12,1,0.36,-6.891,0.821,-2.505,-0.461,-4.386,4.41,-2,-45
2.8349,13,1,0.39,-6.798,0.837,-2.734,-0.447,-4.065,4.089,-2,-45
3.0411,14,1,0.42,-6.706,0.836,-2.971,-0.416,-3.734,3.758,0,-45
3.2605,15,1,0.451,-6.613,0.851,-3.257,-0.4,-3.357,3.381,-3,-45
3.4645,16,1,0.481,-6.521,0.851,-3.493,-0.37,-3.028,3.05,-1,-45
3.6645,17,1,0.511,-6.429,0.85,-3.736,-0.34,-2.692,2.714,0,-45
3.8626,18,1,0.541,-6.336,0.876,-3.994,-0.335,-2.342,2.366,-4,-45
4.0655,19,1,0.571,-6.244,0.854,-4.226,-0.283,-2.018,2.038,1,-45
4.2627,20,1,0.601,-6.151,0.863,-4.471,-0.263,-1.68,1.7,-1,-45
4.4664,21,1,0.631,-6.059,0.88,-4.708,-0.249,-1.35,1.373,-3,-32
4.6629,22,1,0.661,-5.966,0.882,-4.953,-0.221,-1.014,1.037,-1,-19
4.8661,23,1,0.691,-5.874,0.881,-5.111,-0.191,-0.763,0.787,0,-16
5.0692,24,1,0.721,-5.781,0.89,-5.231,-0.169,-0.551,0.576,-1,-10
5.2785,25,1,0.751,-5.689,0.898,-5.35,-0.147,-0.339,0.37,-1,0
5.4855,26,1,0.781,-5.597,0.883,-5.376,-0.102,-0.22,0.243,2,-1
5.678,27,1,0.811,-5.504,0.878,-5.392,-0.067,-0.112,0.13,2,3
5.8815,28,1,0.841,-5.412,0.902,-5.39,-0.061,-0.022,0.065,-2,7
6.0868,29,1,0.871,-5.319,0.889,-5.354,-0.018,0.035,0.039,3,7
6.2913,30,1,0.901,-5.227,0.901,-5.307,-0.0,0.08,0.08,2,8
6.4978,31,1,0.931,-5.134,0.917,-5.243,0.014,0.109,0.11,1,9
6.705,32,1,0.961,-5.042,0.922,-5.144,0.039,0.102,0.109,3,7
6.8974,33,1,0.991,-4.95,0.927,-5.081,0.064,0.131,0.146,4,11
7.1032,34,1,1.021,-4.857,0.968,-5.016,0.053,0.159,0.168,0,13
7.3099,35,1,1.051,-4.765,0.977,-4.915,0.075,0.151,0.168,4,9
7.5291,36,1,1.081,-4.672,1.003,-4.782,0.078,0.11,0.135,4,6
7.7087,37,1,1.111,-4.58,1.02,-4.746,0.091,0.166,0.189,3,17
7.927,38,1,1.141,-4.487,1.07,-4.656,0.071,0.168,0.183,0,13
8.1337,39,1,1.171,-4.395,1.056,-4.526,0.116,0.131,0.175,8,7
8.3316,40,1,1.201,-4.302,1.106,-4.454,0.096,0.151,0.179,2,13
8.5299,41,1,1.231,-4.21,1.146,-4.402,0.086,0.192,0.21,1,18
8.7325,42,1,1.261,-4.118,1.15,-4.266,0.111,0.149,0.186,6,9
8.933,43,1,1.292,-4.025,1.19,-4.148,0.102,0.123,0.16,4,8
9.1312,44,1,1.322,-3.933,1.23,-4.08,0.091,0.147,0.173,1,15
9.3337,45,1,1.352,-3.84,1.241,-4.022,0.11,0.182,0.212,5,17
9.5437,46,1,1.382,-3.748,1.281,-3.894,0.1,0.146,0.178,3,9
9.7488,47,1,1.412,-3.655,1.313,-3.793,0.099,0.138,0.169,3,11
9.9543,48,1,1.442,-3.563,1.342,-3.726,0.099,0.163,0.191,3,16
10.1443,49,1,1.472,-3.47,1.363,-3.601,0.109,0.13,0.17,4,10
10.3514,50,1,1.502,-3.378,1.405,-3.49,0.097,0.112,0.148,3,9
10.5575,51,1,1.532,-3.286,1.427,-3.428,0.105,0.142,0.177,3,16
10.7645,52,1,1.562,-3.193,1.452,-3.323,0.11,0.129,0.17,4,11
10.9568,53,1,1.592,-3.101,1.473,-3.203,0.118,0.102,0.156,5,8
11.1645,54,1,1.622,-3.008,1.506,-3.103,0.116,0.095,0.15,3,10
11.3722,55,1,1.652,-2.916,1.543,-3.061,0.109,0.145,0.182,2,17
11.5802,56,1,1.682,-2.823,1.576,-2.961,0.106,0.137,0.174,3,11
11.7957,57,1,1.712,-2.731,1.604,-2.793,0.108,0.062,0.125,5,4
11.9744,58,1,1.742,-2.639,1.608,-2.735,0.134,0.096,0.165,6,13
12.1925,59,1,1.772,-2.546,1.686,-2.639,0.086,0.093,0.127,2,7
12.3956,60,1,1.816,-2.472,1.717,-2.549,0.098,0.077,0.125,19,-12
12.5975,61,1,1.913,-2.472,1.77,-2.562,0.143,0.09,0.169,11,9
12.7971,62,1,2.01,-2.472,1.921,-2.607,0.089,0.135,0.161,0,13
13.0012,63,1,2.107,-2.472,1.936,-2.532,0.171,0.06,0.181,18,-5
13.1977,64,1,2.204,-2.472,1.983,-2.485,0.221,0.013,0.222,20,-6
13.3995,65,1,2.302,-2.472,2.152,-2.53,0.149,0.058,0.16,4,7
13.6007,66,1,2.399,-2.472,2.241,-2.516,0.158,0.044,0.164,10,2
13.802,67,1,2.496,-2.472,2.298,-2.471,0.197,-0.001,0.197,18,-6
14.0046,68,1,2.593,-2.472,2.435,-2.493,0.158,0.021,0.159,8,2
14.2105,69,1,2.69,-2.472,2.556,-2.494,0.135,0.022,0.136,7,2
14.416,70,1,2.788,-2.472,2.614,-2.488,0.173,0.016,0.174,16,-1
14.6232,71,1,2.885,-2.472,2.681,-2.48,0.204,0.008,0.204,16,-1
14.8297,72,1,2.982,-2.472,2.829,-2.471,0.153,-0.001,0.153,6,-1
15.0218,73,1,3.079,-2.472,2.933,-2.469,0.146,-0.004,0.146,9,0
15.2274,74,1,3.176,-2.472,2.999,-2.47,0.177,-0.002,0.177,15,0
15.4332,75,1,3.273,-2.472,3.062,-2.467,0.211,-0.005,0.212,16,-1
15.6406,76,1,3.371,-2.472,3.214,-2.48,0.157,0.008,0.157,6,1
15.8466,77,1,3.468,-2.472,3.324,-2.465,0.144,-0.007,0.144,9,-2
16.0623,78,1,3.565,-2.472,3.407,-2.465,0.158,-0.007,0.158,14,-1
16.2632,79,1,3.662,-2.472,3.477,-2.481,0.185,0.009,0.185,14,2
16.4667,80,1,3.759,-2.472,3.619,-2.467,0.14,-0.006,0.14,7,-1
16.6678,81,1,3.857,-2.472,3.726,-2.459,0.131,-0.013,0.131,9,-2
16.867,82,1,3.954,-2.472,3.793,-2.474,0.161,0.002,0.161,14,2
17.0716,83,1,4.051,-2.472,3.867,-2.457,0.184,-0.015,0.185,14,-2
17.2689,84,1,4.148,-2.472,3.979,-2.453,0.169,-0.019,0.17,10,-1
17.4784,85,1,4.245,-2.472,4.107,-2.454,0.138,-0.019,0.14,8,0
17.6853,86,1,4.343,-2.472,4.208,-2.458,0.134,-0.014,0.135,10,0
17.8872,87,1,4.44,-2.472,4.29,-2.448,0.15,-0.024,0.151,13,-2
18.0935,88,1,4.537,-2.472,4.404,-2.463,0.133,-0.009,0.134,9,0
18.2842,89,1,4.634,-2.472,4.519,-2.451,0.115,-0.021,0.117,8,-2
18.4924,90,1,4.731,-2.472,4.598,-2.461,0.134,-0.011,0.134,12,0
18.6996,91,1,4.829,-2.472,4.705,-2.466,0.124,-0.006,0.124,9,0
18.9064,92,1,4.926,-2.472,4.78,-2.458,0.145,-0.014,0.146,12,-2
19.0965,93,1,5.023,-2.472,4.902,-2.476,0.121,0.004,0.121,8,1
19.3026,94,1,5.12,-2.472,4.981,-2.46,0.14,-0.013,0.14,12,-2
19.5125,95,1,5.217,-2.472,5.058,-2.476,0.159,0.004,0.159,13,1
19.727,96,1,5.315,-2.472,5.221,-2.457,0.093,-0.015,0.095,4,-2
19.9293,97,1,5.412,-2.472,5.284,-2.463,0.128,-0.009,0.128,13,0
20.1152,98,1,5.509,-2.472,5.312,-2.463,0.197,-0.009,0.197,19,-1
20.3274,99,1,5.606,-2.472,5.475,-2.457,0.132,-0.015,0.132,5,-2
20.5299,100,1,5.703,-2.472,5.571,-2.457,0.132,-0.015,0.133,9,0
20.7334,101,1,5.801,-2.472,5.633,-2.46,0.168,-0.012,0.168,16,-1
20.9292,102,1,5.898,-2.472,5.698,-2.46,0.199,-0.012,0.2,15,-1
21.1336,103,1,5.995,-2.472,5.846,-2.463,0.149,-0.009,0.149,7,0
21.3342,104,1,6.092,-2.472,5.943,-2.462,0.149,-0.01,0.15,11,-1
21.535,105,1,6.189,-2.472,5.993,-2.464,0.196,-0.008,0.196,17,-1
21.7529,106,1,6.287,-2.472,6.133,-2.461,0.154,-0.011,0.154,9,-1
21.96,107,1,6.384,-2.472,6.253,-2.467,0.131,-0.005,0.131,8,0
22.1637,108,1,6.481,-2.472,6.327,-2.462,0.154,-0.01,0.154,14,-2
22.3717,109,1,6.578,-2.472,6.403,-2.468,0.175,-0.004,0.175,14,-1
22.5786,110,1,6.675,-2.472,6.518,-2.467,0.157,-0.005,0.157,10,0
22.77,111,1,6.773,-2.472,6.637,-2.455,0.136,-0.017,0.137,10,-2
22.9776,112,1,6.87,-2.472,6.749,-2.471,0.121,-0.002,0.121,10,1
23.1963,113,1,6.967,-2.472,6.848,-2.453,0.119,-0.019,0.12,11,-2
23.3968,114,1,7.064,-2.472,6.789,-2.479,0.276,0.007,0.276,27,2
23.5964,115,1,7.161,-2.472,6.952,-2.45,0.21,-0.022,0.211,9,-3
23.7997,116,1,7.259,-2.472,7.091,-2.443,0.168,-0.029,0.17,7,-2
23.9964,117,1,7.356,-2.472,7.154,-2.458,0.202,-0.014,0.202,17,1
24.1978,118,1,7.453,-2.472,7.219,-2.465,0.234,-0.007,0.234,18,-1
24.4003,119,1,7.55,-2.472,7.374,-2.442,0.176,-0.03,0.179,-10,2
24.6005,120,1,7.577,-2.449,7.458,-2.435,0.119,-0.015,0.12,-22,8
24.8014,121,1,7.498,-2.392,7.392,-2.386,0.106,-0.006,0.106,5,1
25.0053,122,1,7.42,-2.335,7.256,-2.354,0.164,0.019,0.165,9,3
25.2114,123,1,7.341,-2.278,7.263,-2.335,0.079,0.057,0.097,-13,9
25.4193,124,1,7.262,-2.221,7.292,-2.284,-0.03,0.064,0.07,-18,6
25.6273,125,1,7.184,-2.164,7.173,-2.227,0.011,0.064,0.065,-3,5
25.8197,126,1,7.105,-2.107,7.093,-2.172,0.012,0.066,0.067,-5,5
26.0263,127,1,7.027,-2.049,7.05,-2.142,-0.024,0.092,0.095,-12,8
26.2335,128,1,6.948,-1.992,6.994,-2.106,-0.046,0.114,0.123,-11,9
26.4383,129,1,6.869,-1.935,6.871,-2.064,-0.002,0.129,0.129,-4,8
26.6295,130,1,6.791,-1.878,6.761,-1.967,0.03,0.089,0.094,-4,3
26.8345,131,1,6.712,-1.821,6.716,-1.92,-0.004,0.099,0.099,-11,7
27.0443,132,1,6.633,-1.764,6.668,-1.885,-0.034,0.121,0.126,-12,10
27.2624,133,1,6.555,-1.707,6.528,-1.812,0.027,0.105,0.109,-2,5
27.4608,134,1,6.476,-1.649,6.482,-1.735,-0.006,0.086,0.086,-9,3
27.662,135,1,6.397,-1.592,6.431,-1.701,-0.034,0.109,0.114,-12,9
27.8631,136,1,6.319,-1.535,6.343,-1.656,-0.024,0.121,0.123,-8,8
28.0613,137,1,6.24,-1.478,6.23,-1.613,0.011,0.135,0.135,-4,8
28.2641,138,1,6.162,-1.421,6.172,-1.527,-0.011,0.106,0.106,-10,4
28.4671,139,1,6.083,-1.364,6.114,-1.482,-0.031,0.119,0.123,-11,8
28.6681,140,1,6.004,-1.307,6.005,-1.42,-0.0,0.113,0.113,-6,7
28.867,141,1,5.926,-1.25,5.93,-1.366,-0.004,0.117,0.117,-8,7
29.0672,142,1,5.847,-1.192,5.851,-1.311,-0.004,0.119,0.119,-9,7
29.2753,143,1,5.768,-1.135,5.73,-1.248,0.039,0.112,0.119,-3,6
29.4803,144,1,5.69,-1.078,5.652,-1.188,0.038,0.11,0.116,-7,6
29.6882,145,1,5.611,-1.021,5.603,-1.127,0.009,0.105,0.106,-11,7
29.8787,146,1,5.533,-0.964,5.547,-1.075,-0.015,0.111,0.112,-10,7
30.0848,147,1,5.454,-0.907,5.443,-1.029,0.011,0.123,0.123,-5,8
30.292,148,1,5.375,-0.85,5.368,-0.991,0.007,0.141,0.141,-8,9
30.498,149,1,5.297,-0.792,5.305,-0.89,-0.008,0.098,0.098,-9,3
30.7059,150,1,5.218,-0.735,5.227,-0.838,-0.009,0.102,0.103,-8,6
30.9264,151,1,5.139,-0.678,5.098,-0.764,0.041,0.086,0.095,-3,6
31.1278,152,1,5.061,-0.621,5.055,-0.72,0.006,0.099,0.099,-10,7
31.3278,153,1,4.982,-0.564,4.996,-0.666,-0.014,0.102,0.103,-11,7
31.5306,154,1,4.903,-0.507,4.867,-0.623,0.036,0.116,0.122,-3,8
31.7281,155,1,4.825,-0.45,4.809,-0.573,0.016,0.123,0.124,-9,7
31.9305,156,1,4.746,-0.393,4.734,-0.483,0.013,0.09,0.091,-9,3
32.1325,157,1,4.668,-0.335,4.664,-0.458,0.003,0.122,0.122,-8,9
32.3327,158,1,4.589,-0.278,4.559,-0.415,0.03,0.137,0.14,-5,10
32.5499,159,1,4.51,-0.221,4.501,-0.375,0.009,0.154,0.154,-9,9
32.7583,160,1,4.432,-0.164,4.449,-0.261,-0.017,0.097,0.099,-11,1
32.965,161,1,4.353,-0.107,4.378,-0.218,-0.025,0.111,0.114,-9,8
33.1702,162,1,4.274,-0.05,4.269,-0.203,0.006,0.153,0.153,-6,14
33.3775,163,1,4.196,0.007,4.194,-0.143,0.001,0.15,0.15,-8,8
33.5667,164,1,4.117,0.064,4.112,-0.039,0.005,0.103,0.104,-8,2
33.7719,165,1,4.038,0.122,4.05,0.014,-0.011,0.108,0.109,-10,7
33.9772,166,1,3.96,0.179,3.943,0.017,0.017,0.162,0.163,-6,15
34.1932,167,1,3.881,0.236,3.832,0.075,0.049,0.16,0.168,-4,8
34.3948,168,1,3.803,0.293,3.765,0.2,0.038,0.093,0.101,-7,0
34.5953,169,1,3.724,0.35,3.708,0.22,0.016,0.13,0.131,-10,11
34.7972,170,1,3.645,0.407,3.649,0.256,-0.004,0.152,0.152,-10,12
34.9999,171,1,3.567,0.464,3.523,0.351,0.044,0.113,0.121,-3,3
35.2002,172,1,3.488,0.522,3.47,0.401,0.018,0.12,0.121,-9,7
35.4001,173,1,3.409,0.579,3.403,0.448,0.007,0.131,0.131,-10,10
35.6012,174,1,3.331,0.636,3.333,0.477,-0.002,0.159,0.159,-9,11
35.8006,175,1,3.252,0.693,3.213,0.585,0.039,0.108,0.115,-3,2
36.0165,176,1,3.174,0.75,3.133,0.638,0.04,0.112,0.119,-6,7
36.2081,177,1,3.095,0.807,3.089,0.635,0.006,0.173,0.173,-12,15
36.4154,178,1,3.016,0.864,3.006,0.734,0.01,0.13,0.131,-7,4
36.6224,179,1,2.938,0.921,2.906,0.8,0.032,0.122,0.126,12,11
36.8305,180,1,2.924,1.0,2.883,0.813,0.041,0.187,0.191,5,21
37.0189,181,1,2.954,1.092,2.957,0.917,-0.003,0.176,0.176,-10,10
37.2246,182,1,2.984,1.185,2.94,1.064,0.044,0.121,0.129,3,5
37.4305,183,1,3.014,1.277,2.87,1.114,0.144,0.163,0.217,13,17
37.637,184,1,3.044,1.369,2.905,1.161,0.14,0.209,0.251,2,19
37.844,185,1,3.074,1.462,2.967,1.289,0.107,0.173,0.204,-2,9
38.0591,186,1,3.104,1.554,2.956,1.433,0.149,0.121,0.192,8,6
38.2388,187,1,3.134,1.647,2.962,1.457,0.173,0.19,0.257,7,21
38.458,188,1,3.164,1.739,3.063,1.553,0.102,0.187,0.213,-4,14
38.6611,189,1,3.195,1.832,3.036,1.685,0.159,0.147,0.216,9,7
38.8628,190,1,3.225,1.924,3.065,1.762,0.16,0.163,0.228,6,13
39.0614,191,1,3.255,2.017,3.123,1.805,0.132,0.211,0.249,-1,20
39.2645,192,1,3.285,2.109,3.139,1.942,0.146,0.167,0.222,5,9
39.4663,193,1,3.315,2.201,3.158,2.06,0.157,0.142,0.211,7,8
39.6678,194,1,3.345,2.294,3.2,2.119,0.145,0.175,0.227,2,18
39.8661,195,1,3.375,2.386,3.241,2.176,0.133,0.21,0.249,2,18
40.0664,196,1,3.405,2.479,3.238,2.308,0.166,0.17,0.238,8,9
40.2735,197,1,3.435,2.571,3.283,2.42,0.152,0.151,0.214,4,10
40.4804,198,1,3.465,2.664,3.337,2.489,0.128,0.175,0.217,0,16
40.6875,199,1,3.495,2.756,3.33,2.61,0.165,0.146,0.22,8,10
40.8782,200,1,3.525,2.849,3.362,2.706,0.163,0.142,0.216,5,10
41.0844,201,1,3.555,2.941,3.425,2.772,0.13,0.169,0.213,0,16
41.2906,202,1,3.585,3.033,3.441,2.88,0.144,0.153,0.21,5,11
41.4973,203,1,3.615,3.126,3.464,3.01,0.151,0.116,0.19,6,7
41.7031,204,1,3.645,3.218,3.497,3.115,0.148,0.103,0.18,4,10
41.9101,205,1,3.675,3.311,3.545,3.164,0.13,0.147,0.196,2,17
42.0962,206,1,3.705,3.403,3.558,3.264,0.147,0.14,0.203,6,11
42.3037,207,1,3.735,3.496,3.586,3.38,0.15,0.115,0.189,5,8
42.5103,208,1,3.765,3.588,3.631,3.446,0.134,0.142,0.196,2,14
42.726,209,1,3.795,3.68,3.655,3.597,0.14,0.084,0.164,5,6
42.9275,210,1,3.825,3.773,3.686,3.685,0.14,0.088,0.165,5,9
43.1282,211,1,3.855,3.865,3.725,3.735,0.13,0.13,0.184,2,16
43.3302,212,1,3.885,3.958,3.751,3.841,0.135,0.117,0.178,5,9
43.5298,213,1,3.915,4.05,3.772,3.942,0.144,0.108,0.18,6,8
43.7315,214,1,3.945,4.143,3.829,4.0,0.116,0.142,0.184,1,14
43.9323,215,1,3.975,4.235,3.857,4.114,0.119,0.121,0.169,4,9
44.1325,216,1,4.005,4.328,3.873,4.213,0.133,0.115,0.175,6,9
44.3319,217,1,4.035,4.42,3.908,4.275,0.127,0.145,0.193,3,14
44.5396,218,1,4.066,4.512,3.953,4.38,0.113,0.132,0.174,2,10
44.7454,219,1,4.096,4.605,3.968,4.486,0.128,0.119,0.175,6,8
44.9503,220,1,4.126,4.697,3.995,4.549,0.131,0.148,0.198,4,14
45.1571,221,1,4.156,4.79,4.045,4.611,0.111,0.179,0.211,1,15
45.3495,222,1,4.186,4.882,4.046,4.73,0.14,0.152,0.207,7,9
45.5552,223,1,4.216,4.975,4.075,4.833,0.141,0.142,0.2,5,9
45.7622,224,1,4.246,5.067,4.109,4.894,0.137,0.173,0.221,3,16
45.9689,225,1,4.276,5.159,4.162,4.956,0.113,0.203,0.233,1,16
46.1606,226,1,4.306,5.252,4.186,5.078,0.12,0.174,0.211,5,9
46.3682,227,1,4.336,5.344,4.215,5.179,0.121,0.165,0.205,5,11
46.5762,228,1,4.366,5.437,4.255,5.245,0.111,0.192,0.221,2,16
46.7927,229,1,4.396,5.529,4.289,5.394,0.107,0.136,0.173,4,7
46.9945,230,1,4.426,5.622,4.306,5.489,0.12,0.133,0.179,6,10
47.1949,231,1,4.456,5.714,4.356,5.535,0.1,0.179,0.205,1,18
47.3796,232,1,4.486,5.807,4.36,5.613,0.126,0.194,0.231,6,14
47.595,233,1,4.516,5.899,4.389,5.793,0.127,0.106,0.165,6,3
47.793,234,1,4.546,5.991,4.434,5.873,0.112,0.118,0.163,3,11
47.999,235,1,4.576,6.084,4.482,5.929,0.094,0.155,0.181,1,17
48.1982,236,1,4.606,6.176,4.5,6.058,0.107,0.118,0.159,6,7
48.3996,237,1,4.636,6.269,4.523,6.176,0.113,0.092,0.146,6,7
48.6001,238,1,4.666,6.361,4.572,6.241,0.094,0.12,0.153,2,14
48.8047,239,1,4.696,6.454,4.612,6.287,0.084,0.166,0.186,-17,-16
49.0122,240,1,4.639,6.426,4.563,6.377,0.076,0.049,0.091,-3,-14
49.2186,241,1,4.561,6.369,4.464,6.362,0.097,0.007,0.097,4,-2
49.4097,242,1,4.482,6.312,4.477,6.285,0.005,0.028,0.028,-13,-1
49.6167,243,1,4.403,6.255,4.471,6.266,-0.067,-0.011,0.068,-15,-10
49.8227,244,1,4.325,6.198,4.355,6.231,-0.03,-0.033,0.044,-3,-11
50.0293,245,1,4.246,6.141,4.275,6.109,-0.029,0.032,0.043,-6,0
50.2219,246,1,4.168,6.084,4.237,6.047,-0.069,0.037,0.078,-12,-5
50.4285,247,1,4.089,6.027,4.173,6.016,-0.084,0.01,0.085,-9,-10
50.6358,248,1,4.01,5.969,4.069,5.967,-0.059,0.003,0.059,-5,-8
50.8455,249,1,3.932,5.912,4.024,5.877,-0.092,0.035,0.099,-12,-2
51.0585,250,1,3.853,5.855,3.932,5.798,-0.079,0.057,0.098,-9,-3
51.2382,251,1,3.774,5.798,3.871,5.777,-0.097,0.021,0.099,-9,-10
51.4584,252,1,3.696,5.741,3.745,5.702,-0.049,0.039,0.063,-5,-5
51.6589,253,1,3.617,5.684,3.681,5.64,-0.064,0.044,0.077,-10,-4
51.8599,254,1,3.539,5.627,3.639,5.584,-0.101,0.043,0.109,-13,-6
52.0611,255,1,3.46,5.569,3.511,5.524,-0.051,0.046,0.068,-5,-5
52.2638,256,1,3.381,5.512,3.445,5.473,-0.064,0.039,0.075,-8,-7
52.4613,257,1,3.303,5.455,3.398,5.413,-0.095,0.042,0.104,-13,-5
52.6656,258,1,3.224,5.398,3.344,5.356,-0.12,0.042,0.127,-12,-6
52.8637,259,1,3.145,5.341,3.227,5.304,-0.081,0.037,0.089,-6,-7
53.0654,260,1,3.067,5.284,3.137,5.234,-0.071,0.05,0.086,-8,-4
53.28,261,1,2.988,5.227,3.07,5.169,-0.082,0.058,0.101,-11,-4
53.4723,262,1,2.909,5.17,3.012,5.121,-0.103,0.048,0.114,-11,-6
53.6788,263,1,2.831,5.112,2.903,5.066,-0.072,0.047,0.086,-6,-6
53.8819,264,1,2.752,5.055,2.818,5.013,-0.065,0.042,0.078,-8,-6
54.0868,265,1,2.674,4.998,2.772,4.958,-0.099,0.04,0.107,-13,-6
54.2929,266,1,2.595,4.941,2.653,4.896,-0.058,0.045,0.073,-6,-5
54.4979,267,1,2.516,4.884,2.55,4.829,-0.034,0.055,0.064,-5,-4
54.7038,268,1,2.438,4.827,2.503,4.788,-0.066,0.039,0.076,-12,-7
54.8968,269,1,2.359,4.77,2.475,4.749,-0.116,0.021,0.118,-14,-8
55.1031,270,1,2.28,4.713,2.364,4.675,-0.084,0.037,0.092,-6,-4
55.3238,271,1,2.202,4.655,2.222,4.591,-0.02,0.064,0.067,-3,-2
55.5275,272,1,2.123,4.598,2.169,4.566,-0.046,0.032,0.056,-10,-9
55.7096,273,1,2.044,4.541,2.159,4.548,-0.115,-0.007,0.115,-16,-10
55.925,274,1,1.966,4.484,2.023,4.454,-0.057,0.03,0.065,-4,-2
56.1281,275,1,1.887,4.427,1.937,4.385,-0.049,0.042,0.064,-6,-4
56.3318,276,1,1.809,4.37,1.888,4.348,-0.079,0.021,0.082,-12,-8
56.5261,277,1,1.73,4.313,1.833,4.299,-0.103,0.014,0.104,-12,-7
56.7293,278,1,1.651,4.255,1.714,4.229,-0.063,0.027,0.068,-5,-4
56.9345,279,1,1.573,4.198,1.64,4.162,-0.068,0.037,0.077,-9,-5
57.1319,280,1,1.494,4.141,1.591,4.117,-0.097,0.024,0.099,-12,-7
57.3313,281,1,1.415,4.084,1.534,4.063,-0.119,0.021,0.121,-12,-7
57.539,282,1,1.337,4.027,1.424,4.0,-0.087,0.027,0.091,-7,-5
57.746,283,1,1.258,3.97,1.319,3.946,-0.061,0.024,0.066,-6,-6
